"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Column1
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9770-1-ND,GRM219R61A106ME47L,Murata Electronics North America,CAP CER 10UF 10V 20% X5R 0805,2900,0,0.42,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6472-1-ND,GRM21BR61A106KE19K,Murata Electronics North America,CAP CER 10UF 10V 10% X5R 0805,15864,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6466-1-ND,GRM21BC81A106KE18L,Murata Electronics North America,CAP CER 10UF 10V 10% X6S 0805,10599,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,10V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3905-1-ND,GRM21BR71A106KE51L,Murata Electronics North America,CAP CER 10UF 10V 10% X7R 0805,212649,0,0.32,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8316-1-ND,GRM21BR71A106ME51L,Murata Electronics North America,CAP CER 10UF 10V 20% X7R 0805,1839,0,0.6,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6477-1-ND,GRM21BR71A106KE51K,Murata Electronics North America,CAP CER 10UF 10V 10% X7R 0805,14164,0,0.32,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10516-1-ND,GRM21BR71A106KA73L,Murata Electronics North America,CAP CER 10UF 10V 10% X7R 0805,0,0,0.19,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10517-1-ND,GRM21BR71A106MA73L,Murata Electronics North America,CAP CER 10UF 10V 20% X7R 0805,0,0,0.19,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3332-1-ND,GRM21BF51A106ZE15L,Murata Electronics North America,CAP CER 10UF 10V Y5V 0805,134541,0,0.27,0,1,Cut Tape (CT),GRM,10uF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3886-1-ND,GRM21BR61C106KE15L,Murata Electronics North America,CAP CER 10UF 16V 10% X5R 0805,1685296,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-5519-1-ND,GRM21BC81C106KA73L,Murata Electronics North America,CAP CER 10UF 16V 10% X6S 0805,48256,0,0.26,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,16V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6473-1-ND,GRM21BR61C106KE15K,Murata Electronics North America,CAP CER 10UF 16V 10% X5R 0805,68416,0,0.3,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6474-1-ND,GRM21BR61C106ME15L,Murata Electronics North America,CAP CER 10UF 16V 20% X5R 0805,20061,0,0.3,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3347-1-ND,GRM21BF51C106ZE15L,Murata Electronics North America,CAP CER 10UF 16V Y5V 0805,0,0,0.31,0,1,Cut Tape (CT),GRM,10uF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10498-1-ND,GRM21BC81C106KE15L,Murata Electronics North America,CAP CER 10UF 16V 10% X6S 0805,0,0,0.21,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,16V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10499-1-ND,GRM21BC81C106ME15L,Murata Electronics North America,CAP CER 10UF 16V 20% X6S 0805,0,0,0.21,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,16V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-5529-1-ND,GRM219R61C106KA73D,Murata Electronics North America,CAP CER 10UF 16V 10% X5R 0805,0,0,Call,0,10,Cut Tape (CT),GRM,10uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10500-1-ND,GRM21BC81D106KE51L,Murata Electronics North America,CAP CER 10UF 20V 10% X6S 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,20V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10501-1-ND,GRM21BC81D106ME51L,Murata Electronics North America,CAP CER 10UF 20V 20% X6S 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,20V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10512-1-ND,GRM21BR61D106KE15L,Murata Electronics North America,CAP CER 10UF 20V 10% X5R 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,20V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10513-1-ND,GRM21BR61D106ME15L,Murata Electronics North America,CAP CER 10UF 20V 20% X5R 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,20V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-7207-1-ND,GRM219R61E106KA12D,Murata Electronics North America,CAP CER 10UF 25V 10% X5R 0805,198028,0,0.26,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-5523-1-ND,GRM21BR61E106KA73L,Murata Electronics North America,CAP CER 10UF 25V 10% X5R 0805,673317,0,0.35,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9953-1-ND,GRM219R61E106MA12D,Murata Electronics North America,CAP CER 10UF 25V 20% X5R 0805,0,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10502-1-ND,GRM21BC81E106KE51L,Murata Electronics North America,CAP CER 10UF 25V 10% X6S 0805,0,0,0.26,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,25V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10503-1-ND,GRM21BC81E106ME51L,Murata Electronics North America,CAP CER 10UF 25V 20% X6S 0805,0,0,0.26,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,25V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9957-1-ND,GRM21BC81E106KE11L,Murata Electronics North America,CAP CER 10UF 25V 10% X6S 0805,0,0,0.32,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,25V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9958-1-ND,GRM21BC81E106ME11L,Murata Electronics North America,CAP CER 10UF 25V 20% X6S 0805,0,0,0.32,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,25V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10496-1-ND,GRM21BC71E106KE11L,Murata Electronics North America,CAP CER 10UF 25V 10% X7S 0805,0,0,0.59,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,25V,X7S,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10497-1-ND,GRM21BC71E106ME11L,Murata Electronics North America,CAP CER 10UF 25V 20% X7S 0805,0,0,0.59,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,25V,X7S,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10504-1-ND,GRM21BC8YA106KE11L,Murata Electronics North America,CAP CER 10UF 35V 10% X6S 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,35V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10505-1-ND,GRM21BC8YA106ME11L,Murata Electronics North America,CAP CER 10UF 35V 20% X6S 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,35V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10514-1-ND,GRM21BR6YA106KE43L,Murata Electronics North America,CAP CER 10UF 35V 10% X5R 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,35V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10515-1-ND,GRM21BR6YA106ME43L,Murata Electronics North America,CAP CER 10UF 35V 20% X5R 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,35V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1718-1-ND,GRM21BR60J106ME19L,Murata Electronics North America,CAP CER 10UF 6.3V 20% X5R 0805,267922,0,0.18,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1717-1-ND,GRM21BR60J106KE19L,Murata Electronics North America,CAP CER 10UF 6.3V 10% X5R 0805,200252,0,0.24,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3904-1-ND,GRM21BR70J106KE76L,Murata Electronics North America,CAP CER 10UF 6.3V 10% X7R 0805,155509,0,0.34,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-3340-1-ND,GRM219R60J106KE19D,Murata Electronics North America,CAP CER 10UF 6.3V 10% X5R 0805,22416,0,0.15,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6470-1-ND,GRM21BR60J106KE19K,Murata Electronics North America,CAP CER 10UF 6.3V 10% X5R 0805,26780,0,0.24,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-6449-1-ND,GRM219R60J106ME19D,Murata Electronics North America,CAP CER 10UF 6.3V 20% X5R 0805,16371,0,0.23,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-8301-1-ND,GRM219R60J106KE19J,Murata Electronics North America,CAP CER 10UF 6.3V 10% X5R 0805,14764,0,0.27,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6476-1-ND,GRM21BR70J106KE76K,Murata Electronics North America,CAP CER 10UF 6.3V 10% X7R 0805,19265,0,0.61,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8314-1-ND,GRM21BR70J106ME76L,Murata Electronics North America,CAP CER 10UF 6.3V 20% X7R 0805,3430,0,0.61,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-8302-1-ND,GRM219R60J106ME19J,Murata Electronics North America,CAP CER 10UF 6.3V 20% X5R 0805,7950,0,0.26,0,1,Cut Tape (CT),GRM,10uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6465-1-ND,GRM21BC80J106KE19L,Murata Electronics North America,CAP CER 10UF 6.3V 10% X6S 0805,1230,0,0.25,0,1,Cut Tape (CT),GRM,10uF,¶ñ10%,6.3V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1746-1-ND,GRM21BF50J106ZE01L,Murata Electronics North America,CAP CER 10UF 6.3V Y5V 0805,192,0,0.22,0,1,Cut Tape (CT),GRM,10uF,"-20%, +80%",6.3V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1623-1-ND,GRM2165C1H112JA01D,Murata Electronics North America,CAP CER 1100PF 50V 5% NP0 0805,3560,0,0.18,0,1,Cut Tape (CT),GRM,1100pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1600-1-ND,GRM2165C2A111JA01D,Murata Electronics North America,CAP CER 110PF 100V 5% NP0 0805,13750,0,0.17,0,1,Cut Tape (CT),GRM,110pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6442-1-ND,GRM2165C1H122JA01D,Murata Electronics North America,CAP CER 1200PF 50V 5% NP0 0805,13048,0,0.18,0,1,Cut Tape (CT),GRM,1200pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3313-1-ND,GRM2195C2A122JA01D,Murata Electronics North America,CAP CER 1200PF 100V 5% NP0 0805,16144,0,0.2,0,1,Cut Tape (CT),GRM,1200pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6446-1-ND,GRM2165C2A122JA01D,Murata Electronics North America,CAP CER 1200PF 100V 5% NP0 0805,7850,0,0.2,0,1,Cut Tape (CT),GRM,1200pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1601-1-ND,GRM2165C2A121JA01D,Murata Electronics North America,CAP CER 120PF 100V 5% NP0 0805,18938,0,0.17,0,1,Cut Tape (CT),GRM,120pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-6457-1-ND,GRM21A7U2E121JW31D,Murata Electronics North America,CAP CER 120PF 250V 5% U2J 0805,9103,0,0.27,0,1,Cut Tape (CT),GRM,120pF,¶ñ5%,250V,U2J,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
