"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,In Adafruit Kit,Common,Orderable,STOCK,Package,Column6
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5531-1-ND,GRM21A5C2E120JW01D,Murata Electronics North America,CAP CER 12PF 250V 5% NP0 0805,12421,0,0.29,0,1,Cut Tape (CT),GRM,12pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1624-1-ND,GRM2165C1H132JA01D,Murata Electronics North America,CAP CER 1300PF 50V 5% NP0 0805,15106,0,0.19,0,1,Cut Tape (CT),GRM,1300pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8290-1-ND,GRM2165C2A132JA01D,Murata Electronics North America,CAP CER 1300PF 100V 5% NP0 0805,10636,0,0.2,0,1,Cut Tape (CT),GRM,1300pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1602-1-ND,GRM2165C2A131JA01D,Murata Electronics North America,CAP CER 130PF 100V 5% NP0 0805,19162,0,0.17,0,1,Cut Tape (CT),GRM,130pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3317-1-ND,GRM2165C1H152JA01D,Murata Electronics North America,CAP CER 1500PF 50V 5% NP0 0805,44230,0,0.14,0,1,Cut Tape (CT),GRM,1500pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3314-1-ND,GRM2195C2A152JA01D,Murata Electronics North America,CAP CER 1500PF 100V 5% NP0 0805,29989,0,0.2,0,1,Cut Tape (CT),GRM,1500pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-7772-1-ND,GRM2165C1H152FA01D,Murata Electronics North America,CAP CER 1500PF 50V 1% NP0 0805,8272,0,0.28,0,1,Cut Tape (CT),GRM,1500pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8298-1-ND,GRM2195C1H152JA01D,Murata Electronics North America,CAP CER 1500PF 50V 5% NP0 0805,8348,0,0.18,0,1,Cut Tape (CT),GRM,1500pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3527-1-ND,GRM21AR72E152KW01D,Murata Electronics North America,CAP CER 1500PF 250V 10% X7R 0805,6778,0,0.2,0,1,Cut Tape (CT),GRM,1500pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3315-1-ND,GRM2165C1H151JA01D,Murata Electronics North America,CAP CER 150PF 50V 5% NP0 0805,48468,0,0.14,0,1,Cut Tape (CT),GRM,150pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,1,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1603-1-ND,GRM2165C2A151JA01D,Murata Electronics North America,CAP CER 150PF 100V 5% NP0 0805,5971,0,0.17,0,1,Cut Tape (CT),GRM,150pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5532-1-ND,GRM21A5C2E150JW01D,Murata Electronics North America,CAP CER 15PF 250V 5% NP0 0805,13213,0,0.3,0,1,Cut Tape (CT),GRM,15pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,1,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1625-1-ND,GRM2165C1H162JA01D,Murata Electronics North America,CAP CER 1600PF 50V 5% NP0 0805,12769,0,0.2,0,1,Cut Tape (CT),GRM,1600pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1604-1-ND,GRM2165C2A161JA01D,Murata Electronics North America,CAP CER 160PF 100V 5% NP0 0805,4892,0,0.17,0,1,Cut Tape (CT),GRM,160pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1626-1-ND,GRM2165C1H182JA01D,Murata Electronics North America,CAP CER 1800PF 50V 5% NP0 0805,67017,0,0.16,0,1,Cut Tape (CT),GRM,1800pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1605-1-ND,GRM2165C2A181JA01D,Murata Electronics North America,CAP CER 180PF 100V 5% NP0 0805,23736,0,0.17,0,1,Cut Tape (CT),GRM,180pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,1,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5533-1-ND,GRM21A5C2E180JW01D,Murata Electronics North America,CAP CER 18PF 250V 5% NP0 0805,4270,0,0.3,0,1,Cut Tape (CT),GRM,18pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-4736-1-ND,GRM21BR71H105KA12L,Murata Electronics North America,CAP CER 1UF 50V 10% X7R 0805,192683,0,0.45,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1700-1-ND,GRM216R61E105KA12D,Murata Electronics North America,CAP CER 1UF 25V 10% X5R 0805,186015,0,0.33,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6484-1-ND,GRM21BR71E105KA99L,Murata Electronics North America,CAP CER 1UF 25V 10% X7R 0805,54981,0,0.23,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1695-1-ND,GRM21BR71A105KA01L,Murata Electronics North America,CAP CER 1UF 10V 10% X7R 0805,52333,0,0.19,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,1,,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1692-1-ND,GRM21BR71C105MA01L,Murata Electronics North America,CAP CER 1UF 16V 20% X7R 0805,36286,0,0.19,0,1,Cut Tape (CT),GRM,1ÂuF,Â±20%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1691-1-ND,GRM21BR71C105KA01L,Murata Electronics North America,CAP CER 1UF 16V 10% X7R 0805,28055,0,0.13,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6483-1-ND,GRM21BR71E105KA99K,Murata Electronics North America,CAP CER 1UF 25V 10% X7R 0805,19719,0,0.23,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-9694-1-ND,GRM219F51E105ZA01J,Murata Electronics North America,CAP CER 1UF 25V Y5V 0805,19355,0,0.2,0,1,Cut Tape (CT),GRM,1ÂuF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6487-1-ND,GRM21BR71H105MA12L,Murata Electronics North America,CAP CER 1UF 50V 20% X7R 0805,10018,0,0.45,0,1,Cut Tape (CT),GRM,1ÂuF,Â±20%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8292-1-ND,GRM216C81C105KA12D,Murata Electronics North America,CAP CER 1UF 16V 10% X6S 0805,7705,0,0.33,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,16V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-9695-1-ND,GRM219F51H105ZA01J,Murata Electronics North America,CAP CER 1UF 50V Y5V 0805,7486,0,0.25,0,1,Cut Tape (CT),GRM,1ÂuF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-10495-1-ND,GRM219R7YA105MA12D,Murata Electronics North America,CAP CER 1UF 35V 20% X7R 0805,4000,0,0.24,0,1,Cut Tape (CT),GRM,1ÂuF,Â±20%,35V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-10489-1-ND,GRM216D71C105KA12D,Murata Electronics North America,CAP CER 1UF 16V 10% X7T 0805,4000,0,0.26,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,16V,X7T,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-10494-1-ND,GRM219R7YA105KA12D,Murata Electronics North America,CAP CER 1UF 35V 10% X7R 0805,3400,0,0.24,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,35V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8294-1-ND,GRM216R61C105KA88D,Murata Electronics North America,CAP CER 1UF 16V 10% X5R 0805,2510,0,0.32,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8293-1-ND,GRM216R61A105KA01D,Murata Electronics North America,CAP CER 1UF 10V 10% X5R 0805,2275,0,0.33,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9751-1-ND,GRM21BR71C105JA01L,Murata Electronics North America,CAP CER 1UF 16V 5% X7R 0805,1595,0,0.23,0,1,Cut Tape (CT),GRM,1ÂuF,Â±5%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-9748-1-ND,GRM219F51H105ZA01D,Murata Electronics North America,CAP CER 1UF 50V Y5V 0805,1405,0,0.25,0,1,Cut Tape (CT),GRM,1ÂuF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-5899-1-ND,GRM219R71E105KA88D,Murata Electronics North America,CAP CER 1UF 25V 10% X7R 0805,897,0,0.26,0,1,Cut Tape (CT),GRM,1ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-10490-1-ND,GRM216D71C105MA12D,Murata Electronics North America,CAP CER 1UF 16V 20% X7T 0805,0,0,0.26,0,1,Cut Tape (CT),GRM,1ÂuF,Â±20%,16V,X7T,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3902-1-ND,GRM219R61C225KA88D,Murata Electronics North America,CAP CER 2.2UF 16V 10% X5R 0805,268246,0,0.46,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3334-1-ND,GRM21BR61E225KA12L,Murata Electronics North America,CAP CER 2.2UF 25V 10% X5R 0805,90162,0,0.24,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3331-1-ND,GRM21BR71E225KA73L,Murata Electronics North America,CAP CER 2.2UF 25V 10% X7R 0805,85354,0,0.58,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3906-1-ND,GRM21BR71C225KA12L,Murata Electronics North America,CAP CER 2.2UF 16V 10% X7R 0805,75400,0,0.32,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1712-1-ND,GRM21BR60J225KA01L,Murata Electronics North America,CAP CER 2.2UF 6.3V 10% X5R 0805,70155,0,0.22,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1733-1-ND,GRM21BF51E225ZA01L,Murata Electronics North America,CAP CER 2.2UF 25V Y5V 0805,42224,0,0.36,0,1,Cut Tape (CT),GRM,2.2ÂuF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6481-1-ND,GRM21BR71C225KA12K,Murata Electronics North America,CAP CER 2.2UF 16V 10% X7R 0805,42166,0,0.31,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3336-1-ND,GRM21BR61C225KA88L,Murata Electronics North America,CAP CER 2.2UF 16V 10% X5R 0805,40573,0,0.26,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
